;DATE;WEEK_DAY;MONTH;TIME;ASS_ASSIGNMENT;ASS_ID;CSPL_RECEIVED_CALLS;CSPL_CALLS
14916;(720, 8, 8, 1, 2011);6;1;720;Téléphonie;35;5;5
14958;(750, 8, 8, 1, 2011);6;1;750;Téléphonie;35;6;7
15000;(780, 8, 8, 1, 2011);6;1;780;Téléphonie;35;4;4
15042;(810, 8, 8, 1, 2011);6;1;810;Téléphonie;35;9;9
15084;(840, 8, 8, 1, 2011);6;1;840;Téléphonie;35;6;6
15126;(870, 8, 8, 1, 2011);6;1;870;Téléphonie;35;4;4
15168;(900, 8, 8, 1, 2011);6;1;900;Téléphonie;35;8;8
15210;(930, 8, 8, 1, 2011);6;1;930;Téléphonie;35;4;4
15252;(960, 8, 8, 1, 2011);6;1;960;Téléphonie;35;2;2
15294;(990, 8, 8, 1, 2011);6;1;990;Téléphonie;35;4;4
15335;(1020, 8, 8, 1, 2011);6;1;1020;Téléphonie;35;1;1
15376;(1050, 8, 8, 1, 2011);6;1;1050;Téléphonie;35;2;2
15417;(1080, 8, 8, 1, 2011);6;1;1080;Téléphonie;35;2;2
15457;(1110, 8, 8, 1, 2011);6;1;1110;Téléphonie;35;1;1
15497;(1140, 8, 8, 1, 2011);6;1;1140;Téléphonie;35;1;1
15536;(1170, 8, 8, 1, 2011);6;1;1170;Téléphonie;35;0;0
15575;(1200, 8, 8, 1, 2011);6;1;1200;Téléphonie;35;0;0
15614;(1230, 8, 8, 1, 2011);6;1;1230;Téléphonie;35;0;0
15653;(1260, 8, 8, 1, 2011);6;1;1260;Téléphonie;35;0;0
15691;(1290, 8, 8, 1, 2011);6;1;1290;Téléphonie;35;0;0
15729;(1320, 8, 8, 1, 2011);6;1;1320;Téléphonie;35;0;0
15767;(1350, 8, 8, 1, 2011);6;1;1350;Téléphonie;35;1;1
15805;(1380, 8, 8, 1, 2011);6;1;1380;Téléphonie;35;0;0
15842;(1410, 8, 8, 1, 2011);6;1;1410;Téléphonie;35;0;0
15879;(0, 9, 9, 1, 2011);0;1;0;Téléphonie;35;0;0
15916;(30, 9, 9, 1, 2011);0;1;30;Téléphonie;35;0;0
15953;(60, 9, 9, 1, 2011);0;1;60;Téléphonie;35;0;0
15989;(90, 9, 9, 1, 2011);0;1;90;Téléphonie;35;0;0
16024;(120, 9, 9, 1, 2011);0;1;120;Téléphonie;35;0;0
16060;(150, 9, 9, 1, 2011);0;1;150;Téléphonie;35;0;0
16096;(180, 9, 9, 1, 2011);0;1;180;Téléphonie;35;1;1
16132;(210, 9, 9, 1, 2011);0;1;210;Téléphonie;35;0;0
16168;(240, 9, 9, 1, 2011);0;1;240;Téléphonie;35;0;0
16203;(270, 9, 9, 1, 2011);0;1;270;Téléphonie;35;0;0
16239;(300, 9, 9, 1, 2011);0;1;300;Téléphonie;35;0;0
16276;(330, 9, 9, 1, 2011);0;1;330;Téléphonie;35;0;0
16312;(360, 9, 9, 1, 2011);0;1;360;Téléphonie;35;0;0
16349;(390, 9, 9, 1, 2011);0;1;390;Téléphonie;35;0;0
16388;(420, 9, 9, 1, 2011);0;1;420;Téléphonie;35;0;0
16428;(450, 9, 9, 1, 2011);0;1;450;Téléphonie;35;0;0
16467;(480, 9, 9, 1, 2011);0;1;480;Téléphonie;35;0;0
16506;(510, 9, 9, 1, 2011);0;1;510;Téléphonie;35;0;0
16545;(540, 9, 9, 1, 2011);0;1;540;Téléphonie;35;1;1
16584;(570, 9, 9, 1, 2011);0;1;570;Téléphonie;35;0;0
16622;(600, 9, 9, 1, 2011);0;1;600;Téléphonie;35;0;0
16660;(630, 9, 9, 1, 2011);0;1;630;Téléphonie;35;0;0
16698;(660, 9, 9, 1, 2011);0;1;660;Téléphonie;35;0;0
16736;(690, 9, 9, 1, 2011);0;1;690;Téléphonie;35;1;1
16774;(720, 9, 9, 1, 2011);0;1;720;Téléphonie;35;2;2
16812;(750, 9, 9, 1, 2011);0;1;750;Téléphonie;35;1;1
16850;(780, 9, 9, 1, 2011);0;1;780;Téléphonie;35;1;1
16888;(810, 9, 9, 1, 2011);0;1;810;Téléphonie;35;0;0
16927;(840, 9, 9, 1, 2011);0;1;840;Téléphonie;35;0;0
16966;(870, 9, 9, 1, 2011);0;1;870;Téléphonie;35;1;1
17005;(900, 9, 9, 1, 2011);0;1;900;Téléphonie;35;0;0
17044;(930, 9, 9, 1, 2011);0;1;930;Téléphonie;35;0;0
17083;(960, 9, 9, 1, 2011);0;1;960;Téléphonie;35;1;1
17121;(990, 9, 9, 1, 2011);0;1;990;Téléphonie;35;0;0
17159;(1020, 9, 9, 1, 2011);0;1;1020;Téléphonie;35;0;0
17197;(1050, 9, 9, 1, 2011);0;1;1050;Téléphonie;35;2;2
17236;(1080, 9, 9, 1, 2011);0;1;1080;Téléphonie;35;0;0
17274;(1110, 9, 9, 1, 2011);0;1;1110;Téléphonie;35;0;0
17310;(1140, 9, 9, 1, 2011);0;1;1140;Téléphonie;35;1;1
17348;(1170, 9, 9, 1, 2011);0;1;1170;Téléphonie;35;0;0
17386;(1200, 9, 9, 1, 2011);0;1;1200;Téléphonie;35;0;0
17424;(1230, 9, 9, 1, 2011);0;1;1230;Téléphonie;35;0;0
17462;(1260, 9, 9, 1, 2011);0;1;1260;Téléphonie;35;0;0
17499;(1290, 9, 9, 1, 2011);0;1;1290;Téléphonie;35;0;0
17537;(1320, 9, 9, 1, 2011);0;1;1320;Téléphonie;35;1;1
17571;(1350, 9, 9, 1, 2011);0;1;1350;Téléphonie;35;3;3
17604;(1380, 9, 9, 1, 2011);0;1;1380;Téléphonie;35;1;1
17636;(1410, 9, 9, 1, 2011);0;1;1410;Téléphonie;35;0;0
17668;(0, 10, 10, 1, 2011);1;1;0;Téléphonie;35;0;0
17699;(30, 10, 10, 1, 2011);1;1;30;Téléphonie;35;1;1
17731;(60, 10, 10, 1, 2011);1;1;60;Téléphonie;35;1;1
17763;(90, 10, 10, 1, 2011);1;1;90;Téléphonie;35;0;0
17795;(120, 10, 10, 1, 2011);1;1;120;Téléphonie;35;2;2
17827;(150, 10, 10, 1, 2011);1;1;150;Téléphonie;35;0;0
17859;(180, 10, 10, 1, 2011);1;1;180;Téléphonie;35;0;0
17891;(210, 10, 10, 1, 2011);1;1;210;Téléphonie;35;0;0
17923;(240, 10, 10, 1, 2011);1;1;240;Téléphonie;35;0;0
17955;(270, 10, 10, 1, 2011);1;1;270;Téléphonie;35;0;0
17987;(300, 10, 10, 1, 2011);1;1;300;Téléphonie;35;1;1
18019;(330, 10, 10, 1, 2011);1;1;330;Téléphonie;35;1;1
18052;(360, 10, 10, 1, 2011);1;1;360;Téléphonie;35;1;1
18090;(390, 10, 10, 1, 2011);1;1;390;Téléphonie;35;2;2
18132;(420, 10, 10, 1, 2011);1;1;420;Téléphonie;35;2;2
18179;(450, 10, 10, 1, 2011);1;1;450;Téléphonie;35;1;1
18228;(480, 10, 10, 1, 2011);1;1;480;Téléphonie;35;8;8
18279;(510, 10, 10, 1, 2011);1;1;510;Téléphonie;35;10;10
18330;(540, 10, 10, 1, 2011);1;1;540;Téléphonie;35;12;12
18381;(570, 10, 10, 1, 2011);1;1;570;Téléphonie;35;18;18
18432;(600, 10, 10, 1, 2011);1;1;600;Téléphonie;35;8;8
18483;(630, 10, 10, 1, 2011);1;1;630;Téléphonie;35;12;13
18534;(660, 10, 10, 1, 2011);1;1;660;Téléphonie;35;14;14
18585;(690, 10, 10, 1, 2011);1;1;690;Téléphonie;35;7;7
18636;(720, 10, 10, 1, 2011);1;1;720;Téléphonie;35;5;5
18687;(750, 10, 10, 1, 2011);1;1;750;Téléphonie;35;4;4
18738;(780, 10, 10, 1, 2011);1;1;780;Téléphonie;35;7;7
18789;(810, 10, 10, 1, 2011);1;1;810;Téléphonie;35;9;9
18840;(840, 10, 10, 1, 2011);1;1;840;Téléphonie;35;13;13
18891;(870, 10, 10, 1, 2011);1;1;870;Téléphonie;35;10;10
18942;(900, 10, 10, 1, 2011);1;1;900;Téléphonie;35;7;7
18993;(930, 10, 10, 1, 2011);1;1;930;Téléphonie;35;13;13
19044;(960, 10, 10, 1, 2011);1;1;960;Téléphonie;35;14;14
19094;(990, 10, 10, 1, 2011);1;1;990;Téléphonie;35;4;4
19141;(1020, 10, 10, 1, 2011);1;1;1020;Téléphonie;35;7;7
19187;(1050, 10, 10, 1, 2011);1;1;1050;Téléphonie;35;7;8
19233;(1080, 10, 10, 1, 2011);1;1;1080;Téléphonie;35;8;8
19276;(1110, 10, 10, 1, 2011);1;1;1110;Téléphonie;35;4;4
19318;(1140, 10, 10, 1, 2011);1;1;1140;Téléphonie;35;3;3
19359;(1170, 10, 10, 1, 2011);1;1;1170;Téléphonie;35;8;8
19399;(1200, 10, 10, 1, 2011);1;1;1200;Téléphonie;35;2;2
19439;(1230, 10, 10, 1, 2011);1;1;1230;Téléphonie;35;1;1
19479;(1260, 10, 10, 1, 2011);1;1;1260;Téléphonie;35;2;2
19519;(1290, 10, 10, 1, 2011);1;1;1290;Téléphonie;35;3;3
19560;(1320, 10, 10, 1, 2011);1;1;1320;Téléphonie;35;2;2
19599;(1350, 10, 10, 1, 2011);1;1;1350;Téléphonie;35;0;0
19639;(1380, 10, 10, 1, 2011);1;1;1380;Téléphonie;35;1;1
19678;(1410, 10, 10, 1, 2011);1;1;1410;Téléphonie;35;1;1
19716;(0, 11, 11, 1, 2011);2;1;0;Téléphonie;35;1;1
19754;(30, 11, 11, 1, 2011);2;1;30;Téléphonie;35;1;1
19792;(60, 11, 11, 1, 2011);2;1;60;Téléphonie;35;0;0
19830;(90, 11, 11, 1, 2011);2;1;90;Téléphonie;35;0;0
19868;(120, 11, 11, 1, 2011);2;1;120;Téléphonie;35;1;1
19906;(150, 11, 11, 1, 2011);2;1;150;Téléphonie;35;1;1
19944;(180, 11, 11, 1, 2011);2;1;180;Téléphonie;35;0;0
19982;(210, 11, 11, 1, 2011);2;1;210;Téléphonie;35;0;0
20020;(240, 11, 11, 1, 2011);2;1;240;Téléphonie;35;0;0
20058;(270, 11, 11, 1, 2011);2;1;270;Téléphonie;35;0;0
20096;(300, 11, 11, 1, 2011);2;1;300;Téléphonie;35;0;0
20134;(330, 11, 11, 1, 2011);2;1;330;Téléphonie;35;1;1
20172;(360, 11, 11, 1, 2011);2;1;360;Téléphonie;35;0;0
20212;(390, 11, 11, 1, 2011);2;1;390;Téléphonie;35;0;0
20254;(420, 11, 11, 1, 2011);2;1;420;Téléphonie;35;1;1
20299;(450, 11, 11, 1, 2011);2;1;450;Téléphonie;35;4;4
20347;(480, 11, 11, 1, 2011);2;1;480;Téléphonie;35;1;1
20396;(510, 11, 11, 1, 2011);2;1;510;Téléphonie;35;2;2
20447;(540, 11, 11, 1, 2011);2;1;540;Téléphonie;35;6;6
20498;(570, 11, 11, 1, 2011);2;1;570;Téléphonie;35;13;13
20549;(600, 11, 11, 1, 2011);2;1;600;Téléphonie;35;12;12
20600;(630, 11, 11, 1, 2011);2;1;630;Téléphonie;35;17;17
20651;(660, 11, 11, 1, 2011);2;1;660;Téléphonie;35;11;11
20702;(690, 11, 11, 1, 2011);2;1;690;Téléphonie;35;6;6
20753;(720, 11, 11, 1, 2011);2;1;720;Téléphonie;35;14;14
20804;(750, 11, 11, 1, 2011);2;1;750;Téléphonie;35;5;5
20855;(780, 11, 11, 1, 2011);2;1;780;Téléphonie;35;3;3
20906;(810, 11, 11, 1, 2011);2;1;810;Téléphonie;35;2;2
20957;(840, 11, 11, 1, 2011);2;1;840;Téléphonie;35;15;15
21008;(870, 11, 11, 1, 2011);2;1;870;Téléphonie;35;11;11
21059;(900, 11, 11, 1, 2011);2;1;900;Téléphonie;35;10;10
21110;(930, 11, 11, 1, 2011);2;1;930;Téléphonie;35;11;11
21161;(960, 11, 11, 1, 2011);2;1;960;Téléphonie;35;14;15
21212;(990, 11, 11, 1, 2011);2;1;990;Téléphonie;35;7;8
21262;(1020, 11, 11, 1, 2011);2;1;1020;Téléphonie;35;9;9
21310;(1050, 11, 11, 1, 2011);2;1;1050;Téléphonie;35;5;5
21355;(1080, 11, 11, 1, 2011);2;1;1080;Téléphonie;35;10;10
21397;(1110, 11, 11, 1, 2011);2;1;1110;Téléphonie;35;3;3
21439;(1140, 11, 11, 1, 2011);2;1;1140;Téléphonie;35;5;5
21480;(1170, 11, 11, 1, 2011);2;1;1170;Téléphonie;35;7;7
21520;(1200, 11, 11, 1, 2011);2;1;1200;Téléphonie;35;5;5
21557;(1230, 11, 11, 1, 2011);2;1;1230;Téléphonie;35;8;8
21594;(1260, 11, 11, 1, 2011);2;1;1260;Téléphonie;35;2;2
21631;(1290, 11, 11, 1, 2011);2;1;1290;Téléphonie;35;2;2
21669;(1320, 11, 11, 1, 2011);2;1;1320;Téléphonie;35;6;6
21703;(1350, 11, 11, 1, 2011);2;1;1350;Téléphonie;35;4;4
21738;(1380, 11, 11, 1, 2011);2;1;1380;Téléphonie;35;0;0
21769;(1410, 11, 11, 1, 2011);2;1;1410;Téléphonie;35;2;2
21800;(0, 12, 12, 1, 2011);3;1;0;Téléphonie;35;1;1
21831;(30, 12, 12, 1, 2011);3;1;30;Téléphonie;35;1;1
21862;(60, 12, 12, 1, 2011);3;1;60;Téléphonie;35;4;4
21893;(90, 12, 12, 1, 2011);3;1;90;Téléphonie;35;3;3
21924;(120, 12, 12, 1, 2011);3;1;120;Téléphonie;35;1;1
21955;(150, 12, 12, 1, 2011);3;1;150;Téléphonie;35;2;2
21986;(180, 12, 12, 1, 2011);3;1;180;Téléphonie;35;0;0
22017;(210, 12, 12, 1, 2011);3;1;210;Téléphonie;35;2;2
22048;(240, 12, 12, 1, 2011);3;1;240;Téléphonie;35;0;0
22079;(270, 12, 12, 1, 2011);3;1;270;Téléphonie;35;0;0
22110;(300, 12, 12, 1, 2011);3;1;300;Téléphonie;35;0;0
22141;(330, 12, 12, 1, 2011);3;1;330;Téléphonie;35;1;1
22172;(360, 12, 12, 1, 2011);3;1;360;Téléphonie;35;0;0
22207;(390, 12, 12, 1, 2011);3;1;390;Téléphonie;35;2;2
22245;(420, 12, 12, 1, 2011);3;1;420;Téléphonie;35;2;2
22288;(450, 12, 12, 1, 2011);3;1;450;Téléphonie;35;3;3
22335;(480, 12, 12, 1, 2011);3;1;480;Téléphonie;35;3;3
22386;(510, 12, 12, 1, 2011);3;1;510;Téléphonie;35;8;8
22437;(540, 12, 12, 1, 2011);3;1;540;Téléphonie;35;8;9
22488;(570, 12, 12, 1, 2011);3;1;570;Téléphonie;35;8;8
22538;(600, 12, 12, 1, 2011);3;1;600;Téléphonie;35;10;11
22588;(630, 12, 12, 1, 2011);3;1;630;Téléphonie;35;13;13
22638;(660, 12, 12, 1, 2011);3;1;660;Téléphonie;35;15;15
22689;(690, 12, 12, 1, 2011);3;1;690;Téléphonie;35;13;13
22740;(720, 12, 12, 1, 2011);3;1;720;Téléphonie;35;6;6
22791;(750, 12, 12, 1, 2011);3;1;750;Téléphonie;35;6;6
22842;(780, 12, 12, 1, 2011);3;1;780;Téléphonie;35;8;8
22893;(810, 12, 12, 1, 2011);3;1;810;Téléphonie;35;8;8
22944;(840, 12, 12, 1, 2011);3;1;840;Téléphonie;35;11;12
22995;(870, 12, 12, 1, 2011);3;1;870;Téléphonie;35;11;11
23046;(900, 12, 12, 1, 2011);3;1;900;Téléphonie;35;13;13
23097;(930, 12, 12, 1, 2011);3;1;930;Téléphonie;35;12;12
23148;(960, 12, 12, 1, 2011);3;1;960;Téléphonie;35;9;9
23199;(990, 12, 12, 1, 2011);3;1;990;Téléphonie;35;3;4
23250;(1020, 12, 12, 1, 2011);3;1;1020;Téléphonie;35;1;1
23299;(1050, 12, 12, 1, 2011);3;1;1050;Téléphonie;35;7;7
23346;(1080, 12, 12, 1, 2011);3;1;1080;Téléphonie;35;4;5
23388;(1110, 12, 12, 1, 2011);3;1;1110;Téléphonie;35;6;6
23431;(1140, 12, 12, 1, 2011);3;1;1140;Téléphonie;35;6;7
23472;(1170, 12, 12, 1, 2011);3;1;1170;Téléphonie;35;2;2
23513;(1200, 12, 12, 1, 2011);3;1;1200;Téléphonie;35;4;4
23553;(1230, 12, 12, 1, 2011);3;1;1230;Téléphonie;35;2;2
23593;(1260, 12, 12, 1, 2011);3;1;1260;Téléphonie;35;2;2
23633;(1290, 12, 12, 1, 2011);3;1;1290;Téléphonie;35;0;0
23673;(1320, 12, 12, 1, 2011);3;1;1320;Téléphonie;35;2;2
23710;(1350, 12, 12, 1, 2011);3;1;1350;Téléphonie;35;2;2
23747;(1380, 12, 12, 1, 2011);3;1;1380;Téléphonie;35;1;1
23782;(1410, 12, 12, 1, 2011);3;1;1410;Téléphonie;35;1;1
23817;(0, 13, 13, 1, 2011);4;1;0;Téléphonie;35;1;1
23853;(30, 13, 13, 1, 2011);4;1;30;Téléphonie;35;0;0
23888;(60, 13, 13, 1, 2011);4;1;60;Téléphonie;35;0;0
23923;(90, 13, 13, 1, 2011);4;1;90;Téléphonie;35;0;0
23958;(120, 13, 13, 1, 2011);4;1;120;Téléphonie;35;1;1
23993;(150, 13, 13, 1, 2011);4;1;150;Téléphonie;35;2;2
24028;(180, 13, 13, 1, 2011);4;1;180;Téléphonie;35;0;0
24063;(210, 13, 13, 1, 2011);4;1;210;Téléphonie;35;2;2
24098;(240, 13, 13, 1, 2011);4;1;240;Téléphonie;35;0;0
24133;(270, 13, 13, 1, 2011);4;1;270;Téléphonie;35;2;2
24168;(300, 13, 13, 1, 2011);4;1;300;Téléphonie;35;1;1
24203;(330, 13, 13, 1, 2011);4;1;330;Téléphonie;35;1;1
24238;(360, 13, 13, 1, 2011);4;1;360;Téléphonie;35;2;2
24276;(390, 13, 13, 1, 2011);4;1;390;Téléphonie;35;4;4
24317;(420, 13, 13, 1, 2011);4;1;420;Téléphonie;35;4;4
24362;(450, 13, 13, 1, 2011);4;1;450;Téléphonie;35;4;4
24409;(480, 13, 13, 1, 2011);4;1;480;Téléphonie;35;8;8
24458;(510, 13, 13, 1, 2011);4;1;510;Téléphonie;35;7;8
24509;(540, 13, 13, 1, 2011);4;1;540;Téléphonie;35;9;9
24560;(570, 13, 13, 1, 2011);4;1;570;Téléphonie;35;8;8
24611;(600, 13, 13, 1, 2011);4;1;600;Téléphonie;35;10;10
24662;(630, 13, 13, 1, 2011);4;1;630;Téléphonie;35;10;10
24713;(660, 13, 13, 1, 2011);4;1;660;Téléphonie;35;11;11
24764;(690, 13, 13, 1, 2011);4;1;690;Téléphonie;35;10;11
24815;(720, 13, 13, 1, 2011);4;1;720;Téléphonie;35;5;5
24866;(750, 13, 13, 1, 2011);4;1;750;Téléphonie;35;9;9
24917;(780, 13, 13, 1, 2011);4;1;780;Téléphonie;35;10;10
24968;(810, 13, 13, 1, 2011);4;1;810;Téléphonie;35;6;6
25019;(840, 13, 13, 1, 2011);4;1;840;Téléphonie;35;5;5
25070;(870, 13, 13, 1, 2011);4;1;870;Téléphonie;35;5;5
25121;(900, 13, 13, 1, 2011);4;1;900;Téléphonie;35;11;11
25172;(930, 13, 13, 1, 2011);4;1;930;Téléphonie;35;4;4
25223;(960, 13, 13, 1, 2011);4;1;960;Téléphonie;35;8;8
25274;(990, 13, 13, 1, 2011);4;1;990;Téléphonie;35;7;7
25321;(1020, 13, 13, 1, 2011);4;1;1020;Téléphonie;35;8;8
25368;(1050, 13, 13, 1, 2011);4;1;1050;Téléphonie;35;9;9
25414;(1080, 13, 13, 1, 2011);4;1;1080;Téléphonie;35;11;11
25459;(1110, 13, 13, 1, 2011);4;1;1110;Téléphonie;35;2;2
25504;(1140, 13, 13, 1, 2011);4;1;1140;Téléphonie;35;3;3
25548;(1170, 13, 13, 1, 2011);4;1;1170;Téléphonie;35;2;2
25589;(1200, 13, 13, 1, 2011);4;1;1200;Téléphonie;35;5;5
25629;(1230, 13, 13, 1, 2011);4;1;1230;Téléphonie;35;2;2
25668;(1260, 13, 13, 1, 2011);4;1;1260;Téléphonie;35;4;4
25708;(1290, 13, 13, 1, 2011);4;1;1290;Téléphonie;35;1;1
25748;(1320, 13, 13, 1, 2011);4;1;1320;Téléphonie;35;3;3
25786;(1350, 13, 13, 1, 2011);4;1;1350;Téléphonie;35;3;3
25825;(1380, 13, 13, 1, 2011);4;1;1380;Téléphonie;35;1;1
25862;(1410, 13, 13, 1, 2011);4;1;1410;Téléphonie;35;1;1
25896;(0, 14, 14, 1, 2011);5;1;0;Téléphonie;35;0;0
25930;(30, 14, 14, 1, 2011);5;1;30;Téléphonie;35;0;0
25964;(60, 14, 14, 1, 2011);5;1;60;Téléphonie;35;0;0
25998;(90, 14, 14, 1, 2011);5;1;90;Téléphonie;35;0;0
26032;(120, 14, 14, 1, 2011);5;1;120;Téléphonie;35;0;0
26066;(150, 14, 14, 1, 2011);5;1;150;Téléphonie;35;0;0
26100;(180, 14, 14, 1, 2011);5;1;180;Téléphonie;35;1;1
26134;(210, 14, 14, 1, 2011);5;1;210;Téléphonie;35;0;0
26168;(240, 14, 14, 1, 2011);5;1;240;Téléphonie;35;0;0
26202;(270, 14, 14, 1, 2011);5;1;270;Téléphonie;35;1;1
26236;(300, 14, 14, 1, 2011);5;1;300;Téléphonie;35;1;1
26270;(330, 14, 14, 1, 2011);5;1;330;Téléphonie;35;1;1
26304;(360, 14, 14, 1, 2011);5;1;360;Téléphonie;35;1;1
26343;(390, 14, 14, 1, 2011);5;1;390;Téléphonie;35;1;1
26385;(420, 14, 14, 1, 2011);5;1;420;Téléphonie;35;1;1
26430;(450, 14, 14, 1, 2011);5;1;450;Téléphonie;35;3;3
26480;(480, 14, 14, 1, 2011);5;1;480;Téléphonie;35;2;2
26529;(510, 14, 14, 1, 2011);5;1;510;Téléphonie;35;11;12
26579;(540, 14, 14, 1, 2011);5;1;540;Téléphonie;35;8;8
26630;(570, 14, 14, 1, 2011);5;1;570;Téléphonie;35;10;10
26681;(600, 14, 14, 1, 2011);5;1;600;Téléphonie;35;15;15
26732;(630, 14, 14, 1, 2011);5;1;630;Téléphonie;35;9;9
26783;(660, 14, 14, 1, 2011);5;1;660;Téléphonie;35;7;7
26835;(690, 14, 14, 1, 2011);5;1;690;Téléphonie;35;6;6
26887;(720, 14, 14, 1, 2011);5;1;720;Téléphonie;35;5;5
26937;(750, 14, 14, 1, 2011);5;1;750;Téléphonie;35;10;10
26988;(780, 14, 14, 1, 2011);5;1;780;Téléphonie;35;6;6
27039;(810, 14, 14, 1, 2011);5;1;810;Téléphonie;35;9;10
27090;(840, 14, 14, 1, 2011);5;1;840;Téléphonie;35;11;11
27141;(870, 14, 14, 1, 2011);5;1;870;Téléphonie;35;8;8
27192;(900, 14, 14, 1, 2011);5;1;900;Téléphonie;35;15;15
27243;(930, 14, 14, 1, 2011);5;1;930;Téléphonie;35;10;11
27293;(960, 14, 14, 1, 2011);5;1;960;Téléphonie;35;13;13
27343;(990, 14, 14, 1, 2011);5;1;990;Téléphonie;35;9;9
27391;(1020, 14, 14, 1, 2011);5;1;1020;Téléphonie;35;8;8
27439;(1050, 14, 14, 1, 2011);5;1;1050;Téléphonie;35;10;10
27484;(1080, 14, 14, 1, 2011);5;1;1080;Téléphonie;35;5;5
27527;(1110, 14, 14, 1, 2011);5;1;1110;Téléphonie;35;5;5
27570;(1140, 14, 14, 1, 2011);5;1;1140;Téléphonie;35;4;4
27611;(1170, 14, 14, 1, 2011);5;1;1170;Téléphonie;35;2;2
27651;(1200, 14, 14, 1, 2011);5;1;1200;Téléphonie;35;4;4
27690;(1230, 14, 14, 1, 2011);5;1;1230;Téléphonie;35;1;1
27729;(1260, 14, 14, 1, 2011);5;1;1260;Téléphonie;35;4;4
27769;(1290, 14, 14, 1, 2011);5;1;1290;Téléphonie;35;4;4
27809;(1320, 14, 14, 1, 2011);5;1;1320;Téléphonie;35;1;1
27846;(1350, 14, 14, 1, 2011);5;1;1350;Téléphonie;35;2;2
27884;(1380, 14, 14, 1, 2011);5;1;1380;Téléphonie;35;4;4
27921;(1410, 14, 14, 1, 2011);5;1;1410;Téléphonie;35;0;0
27956;(0, 15, 15, 1, 2011);6;1;0;Téléphonie;35;5;5
27992;(30, 15, 15, 1, 2011);6;1;30;Téléphonie;35;1;1
28027;(60, 15, 15, 1, 2011);6;1;60;Téléphonie;35;1;1
28063;(90, 15, 15, 1, 2011);6;1;90;Téléphonie;35;0;0
28097;(120, 15, 15, 1, 2011);6;1;120;Téléphonie;35;2;2
28130;(150, 15, 15, 1, 2011);6;1;150;Téléphonie;35;1;1
28164;(180, 15, 15, 1, 2011);6;1;180;Téléphonie;35;0;0
28199;(210, 15, 15, 1, 2011);6;1;210;Téléphonie;35;1;1
28233;(240, 15, 15, 1, 2011);6;1;240;Téléphonie;35;1;1
28267;(270, 15, 15, 1, 2011);6;1;270;Téléphonie;35;0;0
28301;(300, 15, 15, 1, 2011);6;1;300;Téléphonie;35;0;0
28335;(330, 15, 15, 1, 2011);6;1;330;Téléphonie;35;1;1
28369;(360, 15, 15, 1, 2011);6;1;360;Téléphonie;35;1;1
28407;(390, 15, 15, 1, 2011);6;1;390;Téléphonie;35;2;2
28447;(420, 15, 15, 1, 2011);6;1;420;Téléphonie;35;2;2
28488;(450, 15, 15, 1, 2011);6;1;450;Téléphonie;35;0;0
28529;(480, 15, 15, 1, 2011);6;1;480;Téléphonie;35;1;1
28571;(510, 15, 15, 1, 2011);6;1;510;Téléphonie;35;4;4
28613;(540, 15, 15, 1, 2011);6;1;540;Téléphonie;35;3;3
28656;(570, 15, 15, 1, 2011);6;1;570;Téléphonie;35;1;1
28698;(600, 15, 15, 1, 2011);6;1;600;Téléphonie;35;5;5
28741;(630, 15, 15, 1, 2011);6;1;630;Téléphonie;35;2;2
28783;(660, 15, 15, 1, 2011);6;1;660;Téléphonie;35;1;1
28825;(690, 15, 15, 1, 2011);6;1;690;Téléphonie;35;3;3
28867;(720, 15, 15, 1, 2011);6;1;720;Téléphonie;35;2;2
28909;(750, 15, 15, 1, 2011);6;1;750;Téléphonie;35;1;1
28951;(780, 15, 15, 1, 2011);6;1;780;Téléphonie;35;3;3
28993;(810, 15, 15, 1, 2011);6;1;810;Téléphonie;35;2;2
29035;(840, 15, 15, 1, 2011);6;1;840;Téléphonie;35;2;2
29077;(870, 15, 15, 1, 2011);6;1;870;Téléphonie;35;3;3
29119;(900, 15, 15, 1, 2011);6;1;900;Téléphonie;35;5;5
29161;(930, 15, 15, 1, 2011);6;1;930;Téléphonie;35;3;3
29202;(960, 15, 15, 1, 2011);6;1;960;Téléphonie;35;0;0
29243;(990, 15, 15, 1, 2011);6;1;990;Téléphonie;35;1;1
29284;(1020, 15, 15, 1, 2011);6;1;1020;Téléphonie;35;1;1
29325;(1050, 15, 15, 1, 2011);6;1;1050;Téléphonie;35;4;4
29366;(1080, 15, 15, 1, 2011);6;1;1080;Téléphonie;35;1;1
29405;(1110, 15, 15, 1, 2011);6;1;1110;Téléphonie;35;0;0
29444;(1140, 15, 15, 1, 2011);6;1;1140;Téléphonie;35;2;2
29483;(1170, 15, 15, 1, 2011);6;1;1170;Téléphonie;35;0;0
29522;(1200, 15, 15, 1, 2011);6;1;1200;Téléphonie;35;0;0
29561;(1230, 15, 15, 1, 2011);6;1;1230;Téléphonie;35;1;1
29600;(1260, 15, 15, 1, 2011);6;1;1260;Téléphonie;35;2;2
29639;(1290, 15, 15, 1, 2011);6;1;1290;Téléphonie;35;0;0
29679;(1320, 15, 15, 1, 2011);6;1;1320;Téléphonie;35;2;2
29714;(1350, 15, 15, 1, 2011);6;1;1350;Téléphonie;35;0;0
29751;(1380, 15, 15, 1, 2011);6;1;1380;Téléphonie;35;0;0
29787;(1410, 15, 15, 1, 2011);6;1;1410;Téléphonie;35;0;0
